edge_id,from_node_id,to_node_id,区域ID,区域名,方向,车道数,长度,轨迹,judgment,道路名称,道路等级
'454323195#0',7824992433,4508903735,320508,姑苏区,南S,3,136.4,"MULTILINESTRING((120.63058733642005 31.309691147541432, 120.6310007822159 31.308827974128747, 120.63110520871675 31.30854651770152))",driveway,叶家弄,巷（弄）
'454323195#1',cluster_7497044400_cluster_1315251491_7497044396,7824992433,320508,姑苏区,南S,3,108.27,"MULTILINESTRING((120.63015745372097 31.310644027540622, 120.63033826138846 31.310211377180778, 120.63056738198274 31.30973289889434))",driveway,叶家弄,巷（弄）
'454323200',4508902080,4508902198,320508,姑苏区,北N,1,77.35,"MULTILINESTRING((120.61799350515903 31.29154032443484, 120.61786621001056 31.292229103835126))",non-driveway,无名,巷（弄）
'454323212#0',cluster_566899856_5872726006,5121496930,320508,姑苏区,西W,3,43.35,"MULTILINESTRING((120.62800297923901 31.30619031488019, 120.62781808816378 31.306169851543615, 120.627552066048 31.30613408894217))",non-driveway,民治路,支路
'454323212#1',5121496930,1282714460,320508,姑苏区,西W,3,99.13,"MULTILINESTRING((120.62754892520705 31.30613367011814, 120.62652031965739 31.30599577998597))",non-driveway,民治路,支路
'454323212#2',1282714460,7535568654,320508,姑苏区,西W,3,27.57,"MULTILINESTRING((120.62651843425479 31.305995564736786, 120.62623155628636 31.305962119516543))",non-driveway,民治路,支路
'454323212#3',7535568654,803318164,320508,姑苏区,西W,3,89.47,"MULTILINESTRING((120.62607120355264 31.305943370190377, 120.62514019551864 31.305834512184205))",non-driveway,民治路,支路
'454323212#4',803318164,566899846,320508,姑苏区,西W,3,235.24,"MULTILINESTRING((120.6249634635473 31.305802921727796, 120.62473872981968 31.305746090873793, 120.62265145034273 31.30556837092991, 120.62251774217403 31.30553441730444))",driveway,民治路,支路
'454323228',cluster_4508903434_4508903436,cluster_gneJ11_gneJ12_gneJ13,320508,姑苏区,北N,3,103.04,"MULTILINESTRING((120.61719051090768 31.306257637910896, 120.61709920670216 31.306683902928597, 120.6169890332083 31.307171147909635))",driveway,三山街,巷（弄）
'454323235#0',4508902244,4508902240,320508,姑苏区,南S,1,1.21,"MULTILINESTRING((120.61694789211495 31.29384164942999, 120.61694627476803 31.29383079637427))",non-driveway,步行道,步行道
'454323235#1',4508902240,4508902195,320508,姑苏区,南S,1,177.43,"MULTILINESTRING((120.61695203741759 31.293735390073383, 120.61725603946584 31.292202177478245, 120.61729970514415 31.292178185100273))",non-driveway,步行道,步行道
'454323247',4508903072,4508903206,320508,姑苏区,东E,1,149.06,"MULTILINESTRING((120.62304215377284 31.302605854642977, 120.62331900189963 31.302670147010655, 120.62406948052465 31.30278460476529, 120.62457781925566 31.302862288561833))",non-driveway,醋库巷,巷（弄）
'454323250',4508902453,4508902596,320508,姑苏区,北N,1,76.03,"MULTILINESTRING((120.6227583781606 31.296598949475207, 120.6227278853565 31.296738272725435, 120.62268730294775 31.297220770371002, 120.62264482536132 31.29726850705825))",non-driveway,步行道,步行道
454323252#0',4508902390,4508902391,320508,姑苏区,东E,1,0.2,"MULTILINESTRING((120.620203539414 31.29523255454352, 120.62020563228349 31.29523286391667))",non-driveway,人民路,主干路
'454323253#0',4508903903,4508903905,320508,姑苏区,东E,1,73.77,"MULTILINESTRING((120.61176705286786 31.314410180049286, 120.61210300104536 31.314493906138246, 120.6125213765686 31.31455842081809))",non-driveway,步行道,步行道
'454323254',4508903417,4463418162,320508,姑苏区,西W,3,195.94,"MULTILINESTRING((120.6146774037507 31.30595021335614, 120.61395362180367 31.305893017263873, 120.61274698105603 31.30576397351517, 120.6126327406246 31.305741284956685))",driveway,柳巷,巷（弄）
'454323256',4508902265,4508902446,320508,姑苏区,北N,1,195.41,"MULTILINESTRING((120.62289137445791 31.2947033194305, 120.62284866451951 31.29552995099173, 120.6227040182951 31.296392124465843, 120.62271989715292 31.296454109909277))",non-driveway,步行道,步行道
'454323257#0',4508902453,7787350603,320508,姑苏区,东E,1,57.98,"MULTILINESTRING((120.62280520277369 31.296549579582944, 120.62288157785393 31.296565695176973, 120.62340947949305 31.296607487603975))",non-driveway,步行道,步行道
'454323257#1',7787350603,4508902465,320508,姑苏区,东E,1,44.51,"MULTILINESTRING((120.62350769898559 31.29661534879488, 120.62374669867933 31.296634384161997, 120.62397299075279 31.296653364268124))",non-driveway,步行道,步行道
'454323258#1',4508903905,4508903892,320508,姑苏区,南S,1,42.04,"MULTILINESTRING((120.612540894979 31.314546788460515, 120.61261786664356 31.314173474419665))",non-driveway,步行道,步行道
'454323263#1',4508903400,gneJ214,320508,姑苏区,东E,1,125.97,"MULTILINESTRING((120.6171677592057 31.305271509196967, 120.61848458188216 31.305380097953993))",non-driveway,仓米巷,巷（弄）
'454323266#0.8.6',cluster_4508903745_cluster_gneJ218_gneJ219_gneJ263_gneJ345_gneJ346,4508903748,320508,姑苏区,东E,3,67.68,"MULTILINESTRING((120.61817907183179 31.30959639846714, 120.61887902545466 31.309708417142854))",driveway,吉由巷,巷（弄）
'454323266#1',4508903748,4508903753,320508,姑苏区,东E,3,93.79,"MULTILINESTRING((120.61888404046682 31.30970950229579, 120.61963205499774 31.309915486547688, 120.6198240373923 31.309959092299465))",driveway,吉由巷,巷（弄）
'454323272#0',566899837,4508903477,320508,姑苏区,东E,3,24.95,"MULTILINESTRING((120.6146570017639 31.306817839404882, 120.61490206134877 31.306897433092672))",driveway,幽兰巷,巷（弄）
'454323272#1',4508903477,cluster_gneJ11_gneJ12_gneJ13,320508,姑苏区,东E,3,188,"MULTILINESTRING((120.61490373219428 31.306897824908884, 120.61553855426484 31.307009011528713, 120.61639184129848 31.30712560532022, 120.61684973302978 31.307171537804642))",driveway,幽兰巷,巷（弄）
'454323276#1',cluster_566899856_5872726006,4508903454,320508,姑苏区,东E,3,82.58,"MULTILINESTRING((120.62823030073824 31.306123083529844, 120.62856553001815 31.30618050685816, 120.62900826910699 31.306248573814866, 120.6290769125943 31.306288534269616))",driveway,无名,巷（弄）
'454323278#2',4508903903,4508903890,320508,姑苏区,南S,1,35.64,"MULTILINESTRING((120.61172186320515 31.31439003807259, 120.61177695330214 31.31407214597842))",non-driveway,步行道,步行道
'454323280#0',5868813760,cluster_3212040828_566899874_7828731847_7828731848,320508,姑苏区,南S,3,163.83,"MULTILINESTRING((120.63222074897875 31.306156444087744, 120.63239006344831 31.30590107638315, 120.63294847392433 31.304864153010367, 120.6329942564739 31.30483541422798))",driveway,叶家弄,巷（弄）
'454323280#1',4508903478,5868813760,320508,姑苏区,南S,3,84.72,"MULTILINESTRING((120.63171583967632 31.30695218467433, 120.63188456613666 31.306674258840534, 120.63212763154381 31.306296869258198, 120.63213898659879 31.306279671634403))",driveway,叶家弄,巷（弄）
'454323280#2',4508903735,4508903478,320508,姑苏区,南S,3,174.93,"MULTILINESTRING((120.63113831752172 31.308457658125036, 120.63171240649932 31.306959246512704))",driveway,叶家弄,巷（弄）
'454323282#0',4508902480,5398296587,320508,姑苏区,北N,3,181.77,"MULTILINESTRING((120.62713048186859 31.297195648102203, 120.62692146353177 31.29719142358981, 120.62659035319635 31.297184670910344, 120.6265090592664 31.298328067526672))",driveway,无名,巷（弄）
'454323285#0',4508902480,cluster_cluster_4508902285_4508902287_cluster_5398296568_5398296569,320508,姑苏区,南S,3,201.42,"MULTILINESTRING((120.62714386951727 31.297093166630177, 120.62715446659249 31.296846416215672, 120.62716382000046 31.296628323929564, 120.62716819004633 31.29652522480198, 120.62717112894708 31.29645826630167, 120.62717486336248 31.296405663068512, 120.6272562438821 31.295279313372408))",driveway,无名,巷（弄）
'454323299',4400766769,4508903900,320508,姑苏区,东E,1,12.79,"MULTILINESTRING((120.61347310214343 31.31423186196244, 120.61360587193676 31.314249212573504))",non-driveway,东百花巷,巷（弄）
'454323300',4508903764,cluster_gneJ284_gneJ285,320508,姑苏区,西W,3,67.35,"MULTILINESTRING((120.6182996559869 31.312279857708944, 120.61760006867259 31.31219011948426))",driveway,九胜巷,巷（弄）
'461555208#0',3762443483,7745844496,320508,姑苏区,北N,4,37.8,"MULTILINESTRING((120.63821858094897 31.313235575576602, 120.63809125288009 31.313555489556457))",driveway,莫邪路,次干路
'461555221',4928127518,1315251453,320508,姑苏区,南S,4,142.31,"MULTILINESTRING((120.63852405544195 31.31146467759199, 120.63888369465445 31.310368331569695, 120.6389404912993 31.310230840895585))",driveway,莫邪路,次干路
'462717287',4400766696,4580784815,320508,姑苏区,南S,1,226.66,"MULTILINESTRING((120.62310234535308 31.31831849512192, 120.62313964213656 31.318092714224424, 120.62316793669679 31.318041197607545, 120.62325111132672 31.317963008559346, 120.62326947684976 31.317917801828386, 120.62327739562936 31.317774092481855, 120.62328682045671 31.31767496580409, 120.62333522320729 31.31745453143932, 120.6233820769571 31.317228837226555, 120.6234385263098 31.316951550556716, 120.62349563185997 31.316681581535935, 120.62358986544926 31.31633879364095))",non-driveway,书院弄,巷（弄）
'462717452',3558648346,1446611181,320508,姑苏区,西W,1,345.27,"MULTILINESTRING((120.63291223765388 31.317853870771646, 120.63200041082163 31.317708163309543, 120.63065639058128 31.317494943533504, 120.62998450634399 31.317366639559182, 120.62935098006996 31.317267270846404))",non-driveway,大新桥巷,巷（弄）
'462717459#0',1920083035,4713823534,320508,姑苏区,东E,1,222.29,"MULTILINESTRING((120.6290333713481 31.318600754690333, 120.630494304751 31.31883608318681, 120.63121581375906 31.31897594354973, 120.6313225362222 31.3189934266133))",non-driveway,丁香巷,巷（弄）
'462717459#1',4713823534,4580786338,320508,姑苏区,东E,1,127.35,"MULTILINESTRING((120.6313225362222 31.3189934266133, 120.63214616020359 31.319129304217615, 120.63263875823067 31.319197468794727))",non-driveway,丁香巷,巷（弄）
'462717461#0',4580786346,4580784841,320508,姑苏区,东E,1,210.48,"MULTILINESTRING((120.63010263652912 31.314559788722015, 120.63227270287335 31.314922281886755))",non-driveway,中张家巷,巷（弄）
'462717461#1',4580784841,4580786345,320508,姑苏区,东E,1,127.2,"MULTILINESTRING((120.63227584177582 31.31492279076077, 120.63358545668234 31.315149428128972))",non-driveway,中张家巷,巷（弄）
'477237804#0',1315251453,7614232961,320508,姑苏区,北N,4,88.22,"MULTILINESTRING((120.63910597457145 31.310280153828646, 120.6390545841855 31.31040728171354, 120.63888948611826 31.311049661398247))",driveway,莫邪路,次干路
'477237804#1',7614232961,3762442394,320508,姑苏区,北N,4,53.23,"MULTILINESTRING((120.63888753457812 31.311056299733394, 120.63874348880827 31.31152012469753))",driveway,莫邪路,次干路
'485058038',4778201454,4778201455,320508,姑苏区,南S,1,61.46,"MULTILINESTRING((120.62734156844117 31.324205128014714, 120.62744135475175 31.32365761425552))",non-driveway,步行道,步行道
'485337611#0',3001489102,3547745982,320508,姑苏区,西W,3,40.14,"MULTILINESTRING((120.62006876777151 31.309108521741187, 120.61964966223863 31.309111301852543))",driveway,干将东路,主干路
'485337611#1',3547745982,3547745983,320508,姑苏区,西W,3,144.63,"MULTILINESTRING((120.61958541593611 31.309105420304025, 120.61847155005245 31.308894361463388, 120.6184287515339 31.308891943842422, 120.61837706053124 31.30889224733179, 120.61834529548464 31.308902210320408, 120.6183108367824 31.308910680245607, 120.61828609300404 31.30892131466393, 120.6182582316422 31.308934777360733, 120.61823265587776 31.308953423399707, 120.61816587555286 31.309006479560942))",driveway,干将东路,主干路
'485337612',5121497110,cluster_4781115856_cluster_3510548314_3547745988,320508,姑苏区,东E,5,135.53,"MULTILINESTRING((120.61822495132373 31.308429085613003, 120.61948158836135 31.308672828481985, 120.61960908227958 31.30869503536528))",driveway,干将东路,主干路
'495115543#0',4198991799,cluster_cluster_gneJ15_gneJ16_gneJ17_gneJ18_cluster_gneJ21_gneJ22_gneJ23_gneJ24_gneJ25,320508,姑苏区,西W,3,151.1,"MULTILINESTRING((120.61800041512313 31.309044446070672, 120.61801021056839 31.308939103461594, 120.61800443091214 31.308905805611232, 120.6179942674782 31.308879731935832, 120.61797694541131 31.308850098109687, 120.61795172923395 31.30882942714021, 120.61788478384985 31.30879724883967, 120.61666322715314 31.308541334596676))",driveway,干将西路,主干路
'502015218#0',4926193118,5867471760,320508,姑苏区,东E,3,75.78,"MULTILINESTRING((120.63763493380979 31.322676985166133, 120.63841854191978 31.322797205206793))",driveway,日规路,巷（弄）
'502298927',4928127517,4928127518,320508,姑苏区,南S,4,198.09,"MULTILINESTRING((120.63799696502758 31.31319587096096, 120.63852313890656 31.311467727268823))",driveway,莫邪路,次干路
'502298928#1',7745844496,4928127517,320508,姑苏区,南S,4,36.29,"MULTILINESTRING((120.63791092498508 31.31351988175884, 120.63799547390859 31.313200894288926))",driveway,莫邪路,次干路
503535567#0',803392410,4451401617,320508,姑苏区,东E,3,128.95,"MULTILINESTRING((120.62763486642166 31.32938639296078, 120.6280085857173 31.329320067114438, 120.6289765101756 31.329223144354817))",driveway,北园路,支路
'503535567#1',4451401617,566899920,320508,姑苏区,东E,3,153.43,"MULTILINESTRING((120.6289800922223 31.329222759593687, 120.63024767885972 31.329104758113584, 120.6303401071755 31.329097716673395, 120.630450154284 31.329091992681327, 120.63056518594296 31.329088615448526, 120.6305851604169 31.329088172611403))",driveway,北园路,支路
'503535567#2',566899920,7500042994,320508,姑苏区,东E,3,38.92,"MULTILINESTRING((120.63077749372401 31.329090191218047, 120.6311860601845 31.329104860530364))",driveway,北园路,支路
'503535578#1',4401991423,6942854508,320508,姑苏区,西W,4,129.72,"MULTILINESTRING((120.62372301779678 31.320388619283683, 120.62237586652729 31.320215750206124))",driveway,白塔西路,次干路
'503535578#2',6942854508,5398292399,320508,姑苏区,西W,4,85.34,"MULTILINESTRING((120.62236305059884 31.320228229781726, 120.62199417035664 31.320166106617652, 120.62148042591976 31.32010346187751))",driveway,白塔西路,次干路
'503535578#3',5398292399,6942854510,320508,姑苏区,西W,4,44.42,"MULTILINESTRING((120.62131923856066 31.32008775695601, 120.62085419194233 31.32004801923675))",driveway,白塔西路,次干路
'503535578#4',6942854510,803297858,320508,姑苏区,西W,4,63.7,"MULTILINESTRING((120.62084899830667 31.320033131493318, 120.62018614894262 31.319950670734624))",driveway,白塔西路,次干路
'503535578#5',803297858,6942854506,320508,姑苏区,西W,4,65.68,"MULTILINESTRING((120.62001886343862 31.319926824029785, 120.61934118746018 31.31981991256767))",driveway,白塔西路,次干路
'503535578#6',6942854506,4451400864,320508,姑苏区,西W,4,94.11,"MULTILINESTRING((120.61933736849761 31.319821374974836, 120.61836210709883 31.319683412785672))",driveway,白塔西路,次干路
'503535578#8',4451400864,6942854511,320508,姑苏区,西W,4,97.5,"MULTILINESTRING((120.61835907087823 31.319682995665843, 120.61734737884007 31.31954416928785))",driveway,白塔西路,次干路
'503535578#9.71',6942854511,cluster_cluster_cluster_4198991673_566899929_gneJ141_gneJ143_gneJ146_gneJ155_gneJ157,320508,姑苏区,西W,4,92.83,"MULTILINESTRING((120.61734245926066 31.319543446598754, 120.61638368016303 31.319389541072603))",driveway,白塔西路,次干路
'509134611',4984158019,4928127944,320508,姑苏区,南S,4,47.19,"MULTILINESTRING((120.63653865508368 31.32573884430757, 120.63667445606163 31.32533313598163))",driveway,莫邪路,次干路
'509134613',4984158021,4984158019,320508,姑苏区,南S,4,74.38,"MULTILINESTRING((120.63634076912918 31.326392068475414, 120.63653739847116 31.32574287980764))",driveway,莫邪路,次干路
